0,0.000218395675304881,1.96838981950777e-80,3.86522199681657e-128,2.19016224766743e-91,1.35781619209402e-36,2.74386455723207e-80,0.00629756006358165,0.630011226137716,5.24478016441132e-30,1.45525546870398e-06,3.91609157955215e-10,2.63831060077459e-49,9.11880167462792e-05,3.04166628649948e-43,1.20024425379262e-70,1.58698056007292e-06,2.43536914915476e-89,5.71356732728546e-46,1.12321776010784e-62,5.93267238842132e-166,0.0114514839204180,3.81011413691155e-07,0.000603003950731065,0.00621392961229443,3.46168432816384e-50,3.60951029496669e-11,2.89623575101219e-06,2.54771790912398e-24,1.28666319075472e-24,1.28805451484647e-08,5.65373042654977e-08,3.88676472537313e-113,8.21619060015862e-05,1.90473725206486e-23,5.10065002862988e-05,1.35317843358817e-27,5.23924690104856e-52,5.50719263301067e-105,1.64863474376892e-78,5.45399313970804e-77,7.00212787012585e-13,2.04599986160175e-43,5.49280432820550e-06,3.05365982274998e-05,4.64109760870872e-08,1.06804442119613e-64,1.38122423131497e-189,2.50987491087066e-83,5.07131138065909e-05
2.67788298091663e-15,0,1.02937783850200e-35,0.613933518051337,3.14324923253021e-57,0.000129882891109607,1.32755914383964e-77,4.56213699890275e-07,1.11160722678728e-17,1.13368983382824e-08,1.97646933465219e-07,1.21735513801993e-07,0.00325332721493545,1.41266829314241e-09,1.60846018659643e-06,6.97096639258073e-10,7.04280318671200e-25,4.65632887881935e-06,3.05747744875882e-06,0.00338528767245276,2.65135209584334e-08,0.00585635085832702,1.94367610328314e-07,8.52741168276803e-23,7.59324019085796e-07,2.61992581317898e-17,0.00628479349753176,0.00624553497750979,1.01461854454602e-07,2.38160952152119e-05,3.91424948762849e-13,2.67743624679816e-24,4.72790618007896e-05,1.40079299551245e-12,1.63286528350672e-06,2.12784939943450e-08,4.18768907074569e-12,2.87682232706434e-37,2.30662206295854e-08,9.16491920932498e-71,0.000743564585798505,1.13582533228391e-38,0.000133884224594168,7.16551705250020e-07,0.000792591978256033,8.74853888042724e-08,0.00373606751442851,1.97044101234656e-14,2.60529398007735e-05,0.0105075082473437
1.69542597887812e-128,7.08911893774639e-98,0,8.01205010078938e-234,0,3.39149812120109e-05,0.584254520550139,2.04325160484279e-184,3.61313882529376e-37,0.0311175351514841,6.93964290345318e-175,0.0132517021205629,7.05092183323740e-84,5.02929529832675e-286,3.50117917565867e-07,1.00112764642723e-24,0.00788271421924958,6.22512120175970e-14,1.71208100767580e-44,1.28881077298974e-27,0.000736153639119363,5.06895677924519e-40,1.92644882365053e-90,0.00647127198255274,1.62716067111273e-77,8.67750239242384e-172,1.55096026993131e-37,8.10102111619950e-07,0,9.24107677451882e-33,4.77460048353653e-102,3.00107319055133e-27,0.0106126115678972,7.82557699017360e-10,6.10710752072093e-93,1.16983918656668e-101,3.31193932339990e-55,2.45385050010556e-229,5.74489091661043e-120,1.26596850723681e-08,5.20996571806618e-09,0.000751530949884238,5.46431732535833e-12,7.15623991046210e-22,6.23304421434684e-39,1.29370263697133e-71,9.39030722821775e-33,1.72390302838685e-28,1.33345041943112e-22,4.09712329073090e-35
2.53272039604526e-07,1.52596186883197e-06,3.62873216602317e-63,0,0.630937523755072,6.81930107635000e-25,5.49673531974054e-167,4.46598530740242e-122,7.67465819061910e-13,3.19138876220145e-06,2.47860702049038e-18,2.00430055711534e-172,0.000357199718830816,7.90419040080350e-15,6.95782214637991e-25,3.96370303225618e-94,2.82227149689470e-80,1.86938482161224e-19,6.97911629027381e-23,0.00659834556517644,0.00187837655642348,3.46886122833006e-25,7.44599427606539e-43,3.28609146816983e-37,0.000206381574755302,1.01851582590040e-06,0.0151132740890478,5.41741003935183e-64,7.86539705472731e-26,2.67124213804532e-133,2.76050505178193e-21,4.00553797563458e-21,3.86649636885328e-10,4.54547767277316e-15,9.82636263038062e-33,4.51567057937524e-27,1.38577297563972e-05,5.34067910992962e-136,4.20307417797075e-48,1.01786424335410e-23,3.44356532654442e-10,1.11038211896734e-42,7.00718204244857e-21,6.93444840533765e-38,1.21338424540887e-22,1.78217070897715e-07,1.54791851521496e-28,2.92492073643553e-09,2.00403852863176e-06,7.95743792555322e-29
0.650664752498985,2.54106055742697e-07,1.75966442116343e-124,5.13734488294418e-145,0,2.20568788047476e-31,2.56064783769706e-254,3.18840797548242e-44,1.22812006197559e-42,2.15598461962212e-36,0.00163309577167387,9.19548765077908e-157,7.44876989288239e-24,0,1.66701656393719e-34,5.99342973046081e-19,5.62250225441165e-51,3.77959328000551e-162,8.16354346353136e-11,2.01361990421101e-23,4.59516448643300e-129,9.11652523018012e-11,4.18321678220740e-107,3.80533779302181e-29,9.53318305763490e-12,6.38755040818221e-183,2.70134213983252e-21,3.59688669046112e-129,5.39366779244144e-21,1.78214193112520e-28,8.21323655272177e-19,1.36062708503109e-152,1.42042054645825e-07,8.35624582959663e-51,1.23753492732575e-46,7.47269186632625e-88,9.74395173606513e-08,3.11998439926921e-64,1.17339879903303e-39,1.31902145798050e-15,3.74815124316041e-60,4.18259972986845e-39,4.16746695647175e-51,9.60823923814345e-55,5.88737850760992e-05,4.87732382919314e-86,1.41862128562685e-31,3.36628998925325e-19,0.00275591821416795,3.01295643159298e-61
8.88822015611883e-126,0.0115481999572029,0.643277114183173,0,0.000223843027344793,0,2.58169147507773e-36,4.16039033452252e-60,2.58489113491962e-46,6.98668990947933e-18,0,4.58989711956027e-13,5.77278918626767e-77,8.13447353957929e-14,4.50092888484231e-179,1.67739762550572e-99,8.15462541504466e-60,5.12493347544574e-05,8.56253792410449e-110,5.54827203824760e-67,3.99829529155154e-38,3.27031972713403e-23,1.59733244134922e-28,6.83608744162374e-06,8.95477331740930e-110,1.39037648381112e-52,1.08289234987172e-73,6.20655379794804e-09,6.24311609187926e-175,1.97069149434901e-29,4.67970135251982e-182,2.16998767997381e-17,4.59492653226761e-123,3.31755004618516e-22,1.43840191526452e-23,1.00813028429467e-07,8.90476686390488e-13,0,8.37577663903970e-73,3.01730397166015e-51,8.43398693521996e-11,1.92295616248837e-14,3.47802167911495e-09,4.15890383876178e-54,1.24298941365558e-142,5.42350241847152e-06,1.19691098483132e-80,1.92938702434110e-17,3.57364136342950e-07,1.01221093140466e-63
3.73061088334213e-60,3.26569988099077e-123,4.12915979390369e-09,0.00628867708520596,1.00615742240884e-262,0.0180806106133190,0,0.613473635421140,8.02645193418890e-48,2.16151214276147e-98,2.93848700000000e-317,1.37777711976437e-06,1.08136531801359e-44,1.90127731155695e-72,1.37381625455526e-99,9.35784117330734e-61,4.60623217367014e-48,8.66164400800028e-38,1.33908383786246e-87,4.26649899620653e-121,8.62796734366092e-132,0.000720066705664905,2.53538599644731e-92,3.21672647549773e-28,1.21396679366541e-08,3.66407839666808e-50,6.22678718730083e-25,0.0142042442816329,1.11076344583202e-61,2.26173635642620e-23,0,4.45403281950696e-54,1.14319440066003e-38,0.000919726947300299,0.00104148314215998,9.46058164701008e-210,2.47031926038510e-87,4.30237719780877e-104,6.82741488096287e-13,3.79720586111152e-66,6.52550310664946e-39,1.83419438174229e-32,8.18198258084415e-35,3.01169887004873e-56,1.96709858547597e-40,0.000196341722917108,1.65375001656476e-25,0.000175358358396360,7.95189663400556e-89,1.15957154985386e-05
3.74059268065248e-106,0.00319289646486111,6.94636721185739e-05,2.38396493933358e-21,3.82164346318700e-119,1.18966057264112e-08,0.0264361813443356,0,1.68475175256149e-28,5.53717612761200e-52,0.0189475683138369,4.50269394914980e-11,0.536657863250379,9.33538441504045e-61,7.47004814842651e-07,3.25530312267961e-18,1.79823625192081e-180,1.08111605413646e-09,1.97215556398019e-41,3.20104642754211e-56,0.0100273325738297,0.0173904065800069,2.46846657353047e-07,7.84330785614777e-05,2.66426215473687e-08,2.56495533693940e-42,5.12962573375477e-10,5.80835026578533e-15,6.75802947399588e-06,1.73989673417991e-28,0.0220919786635568,2.18423408797834e-31,1.37776411782216e-41,1.63482320970714e-21,8.96442171511436e-08,4.95551977124125e-06,2.93005603102500e-30,1.63734568976879e-07,0.00701313724998061,4.97356925408237e-08,5.64120963877552e-90,2.81017169554689e-10,0.0131948026795096,3.07501586434227e-46,2.52815942986756e-11,1.15501171675927e-41,7.19041350895763e-10,1.19235822109286e-08,4.24937398721943e-11,6.48393890211886e-09
1.26686739704647e-126,2.50496270726141e-06,4.27664629083189e-46,2.41909261804847e-61,7.86589490394414e-134,6.37947400850856e-12,2.23391090016262e-61,1.21538422600705e-05,0,1.04473903539628e-24,0.00330776924466976,1.73930853527365e-35,0.00305502695727953,1.77017393319345e-13,0.535953694033280,2.85306649932139e-05,4.45520359319645e-20,1.11425770390865e-142,2.14884278428953e-20,1.12468824768291e-06,0.0246255545581720,0.0670095881548843,1.36848716282435e-24,1.00284913778026e-16,5.59484301812505e-07,0.000827425007801129,0.000187571153198826,6.94830788221747e-38,1.17024631190190e-14,3.21640072345599e-22,6.74396406212271e-25,1.96545937545826e-07,8.21457751629042e-14,9.61327784317657e-12,3.22783532320391e-06,4.93389922365908e-08,2.87597683844371e-38,7.58658514832749e-13,9.47699246225491e-05,9.52639839271908e-05,6.15785305267529e-06,0.000195121488618631,4.35896653449195e-08,2.03287423788829e-09,0.000378861750513090,1.07572660374378e-16,4.14170186877972e-18,1.18060345903250e-42,0.0120919765397208,0.00723596038780010
0.00163309576640085,0.265767866532917,1.96156678673652e-09,0.0144626434075462,1.06893258653302e-19,2.29200870496700e-70,2.91039891743227e-31,1.00593847323002e-56,0.000208289611363090,0,0.348283853976897,1.59279165788999e-82,8.06861632661260e-35,3.84209779035786e-10,3.64647369937216e-32,5.10435294492449e-45,2.09198102134505e-13,0.00814651347027452,1.43165390092139e-06,7.51513923976592e-13,7.23174155829031e-11,0.000406775227567610,1.01760807622123e-57,6.23400815569034e-58,1.69035297530998e-25,2.45838879765645e-61,5.08766104594624e-11,2.91056809537176e-36,3.03675692581823e-19,6.75056488576229e-28,3.71587191431703e-49,2.03096735889357e-29,6.27956436108909e-13,0.00645525259862812,3.85543517603547e-10,6.05556746372941e-10,1.35482853868652e-24,4.84803863326094e-36,2.79105409543379e-62,1.06579698362917e-51,9.70732725611897e-11,3.36420591092902e-08,1.94698015536338e-35,1.52803757608751e-31,4.98833805014631e-14,1.02823751689465e-29,9.67798821721599e-27,1.11391153498341e-05,0.00973623547817826,6.47963667885679e-56
