-1.746,2.1315,0.34307,0.59233,-0.25665,3.0085,2.6267,-2.6562
0.086666,-3.8427,2.1525,-0.77984,0.52768,-1.3422,0.20982,5.7309
-1.6063,0.68402,2.0488,1.8909,-0.055997,1.223,0.86944,0.58086
-0.18592,3.8703,-0.50714,2.4936,0.67579,2.4654,0.89297,-1.0018
-0.70044,0.015326,2.8174,-0.63817,1.0946,3.5084,2.5551,0.60549
0.71919,3.9531,-2.1444,0.24489,-1.233,-2.8582,-3.9654,1.5514
